category,confidence,domain,etld1,evidence,first_seen,last_seen,recommended_action,score,shared_infrastructure_hint,sources
['malware'],critical,xuezha.net,xuezha.net,"[{'source_name': 'urlhaus', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'xuezha.net', 'category': ['malware'], 'tags': ['urlhaus-hostfile'], 'confidence': 86.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/', 'raw': {'tags': ['urlhaus-hostfile'], 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/'}}]",2026-06-19T07:05:37.437600Z,2026-06-19T07:05:37.437600Z,block_domain,100.0,False,['urlhaus']
"['c2', 'malware']",critical,ydgnpzbc.mechanicsayalat.xyz,mechanicsayalat.xyz,"[{'source_name': 'urlhaus', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'ydgnpzbc.mechanicsayalat.xyz', 'category': ['malware'], 'tags': ['urlhaus-hostfile'], 'confidence': 86.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/', 'raw': {'tags': ['urlhaus-hostfile'], 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/'}}, {'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'ydgnpzbc.mechanicsayalat.xyz', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': None, 'raw': {'tags': [], 'malware_family': 'js.clearfake', 'reference_url': None}}]",2026-06-19T07:05:37.437610Z,2026-06-19T07:05:37.437611Z,block_domain,100.0,False,"['threatfox', 'urlhaus']"
['malware'],critical,ym88gu70.nazariyeyadgiri.xyz,nazariyeyadgiri.xyz,"[{'source_name': 'urlhaus', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'ym88gu70.nazariyeyadgiri.xyz', 'category': ['malware'], 'tags': ['urlhaus-hostfile'], 'confidence': 86.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/', 'raw': {'tags': ['urlhaus-hostfile'], 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/'}}]",2026-06-19T07:05:37.437620Z,2026-06-19T07:05:37.437621Z,block_domain,100.0,False,['urlhaus']
['malware'],critical,youtransfer.net,youtransfer.net,"[{'source_name': 'urlhaus', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'youtransfer.net', 'category': ['malware'], 'tags': ['urlhaus-hostfile'], 'confidence': 86.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/', 'raw': {'tags': ['urlhaus-hostfile'], 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/'}}]",2026-06-19T07:05:37.437630Z,2026-06-19T07:05:37.437631Z,block_domain,100.0,False,['urlhaus']
"['c2', 'malware']",critical,ysulmnsc.sanjeshravani.shop,sanjeshravani.shop,"[{'source_name': 'urlhaus', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'ysulmnsc.sanjeshravani.shop', 'category': ['malware'], 'tags': ['urlhaus-hostfile'], 'confidence': 86.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/', 'raw': {'tags': ['urlhaus-hostfile'], 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/'}}, {'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'ysulmnsc.sanjeshravani.shop', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': None, 'raw': {'tags': [], 'malware_family': 'js.clearfake', 'reference_url': None}}]",2026-06-19T07:05:37.437643Z,2026-06-19T07:05:37.437644Z,block_domain,100.0,False,"['threatfox', 'urlhaus']"
['malware'],critical,zamilgroups.com,zamilgroups.com,"[{'source_name': 'urlhaus', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'zamilgroups.com', 'category': ['malware'], 'tags': ['urlhaus-hostfile'], 'confidence': 86.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/', 'raw': {'tags': ['urlhaus-hostfile'], 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/'}}]",2026-06-19T07:05:37.437653Z,2026-06-19T07:05:37.437654Z,block_domain,100.0,False,['urlhaus']
['malware'],critical,zenglobalenerji.com,zenglobalenerji.com,"[{'source_name': 'urlhaus', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'zenglobalenerji.com', 'category': ['malware'], 'tags': ['urlhaus-hostfile'], 'confidence': 86.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/', 'raw': {'tags': ['urlhaus-hostfile'], 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/'}}]",2026-06-19T07:05:37.437663Z,2026-06-19T07:05:37.437666Z,block_domain,100.0,False,['urlhaus']
"['c2', 'malware']",critical,zffeyivj.prozhedownload.com,prozhedownload.com,"[{'source_name': 'urlhaus', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'zffeyivj.prozhedownload.com', 'category': ['malware'], 'tags': ['urlhaus-hostfile'], 'confidence': 86.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/', 'raw': {'tags': ['urlhaus-hostfile'], 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/'}}, {'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'zffeyivj.prozhedownload.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': None, 'raw': {'tags': [], 'malware_family': 'js.clearfake', 'reference_url': None}}]",2026-06-19T07:05:37.437679Z,2026-06-19T07:05:37.437680Z,block_domain,100.0,False,"['threatfox', 'urlhaus']"
['malware'],critical,zhigao5191.com,zhigao5191.com,"[{'source_name': 'urlhaus', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'zhigao5191.com', 'category': ['malware'], 'tags': ['urlhaus-hostfile'], 'confidence': 86.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/', 'raw': {'tags': ['urlhaus-hostfile'], 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/'}}]",2026-06-19T07:05:37.437689Z,2026-06-19T07:05:37.437690Z,block_domain,100.0,False,['urlhaus']
['malware'],critical,zmnrfyvt.vanatarsim.xyz,vanatarsim.xyz,"[{'source_name': 'urlhaus', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'zmnrfyvt.vanatarsim.xyz', 'category': ['malware'], 'tags': ['urlhaus-hostfile'], 'confidence': 86.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/', 'raw': {'tags': ['urlhaus-hostfile'], 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/'}}]",2026-06-19T07:05:37.437700Z,2026-06-19T07:05:37.437701Z,block_domain,100.0,False,['urlhaus']
['malware'],critical,zt67g44l.ahkam.xyz,ahkam.xyz,"[{'source_name': 'urlhaus', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'zt67g44l.ahkam.xyz', 'category': ['malware'], 'tags': ['urlhaus-hostfile'], 'confidence': 86.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/', 'raw': {'tags': ['urlhaus-hostfile'], 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/'}}]",2026-06-19T07:05:37.437711Z,2026-06-19T07:05:37.437712Z,block_domain,100.0,False,['urlhaus']
['malware'],critical,zt7vrheg.bio90.football,bio90.football,"[{'source_name': 'urlhaus', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'zt7vrheg.bio90.football', 'category': ['malware'], 'tags': ['urlhaus-hostfile'], 'confidence': 86.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/', 'raw': {'tags': ['urlhaus-hostfile'], 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/'}}]",2026-06-19T07:05:37.437724Z,2026-06-19T07:05:37.437725Z,block_domain,100.0,False,['urlhaus']
['malware'],critical,zycdjz.com,zycdjz.com,"[{'source_name': 'urlhaus', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'zycdjz.com', 'category': ['malware'], 'tags': ['urlhaus-hostfile'], 'confidence': 86.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/', 'raw': {'tags': ['urlhaus-hostfile'], 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/'}}]",2026-06-19T07:05:37.437734Z,2026-06-19T07:05:37.437735Z,block_domain,100.0,False,['urlhaus']
"['c2', 'malware']",critical,zyiirlrr.tarikhravannovin.shop,tarikhravannovin.shop,"[{'source_name': 'urlhaus', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'zyiirlrr.tarikhravannovin.shop', 'category': ['malware'], 'tags': ['urlhaus-hostfile'], 'confidence': 86.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/', 'raw': {'tags': ['urlhaus-hostfile'], 'reference_url': 'https://urlhaus.abuse.ch/downloads/hostfile/'}}, {'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'zyiirlrr.tarikhravannovin.shop', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': None, 'raw': {'tags': [], 'malware_family': 'js.clearfake', 'reference_url': None}}]",2026-06-19T07:05:37.437745Z,2026-06-19T07:05:37.437746Z,block_domain,100.0,False,"['threatfox', 'urlhaus']"
"['c2', 'malware']",critical,l6tafmqurswrpajwgnvpnpnpd77xavfm4n52xqfsjfltnersjv2fxoqd.onion,l6tafmqurswrpajwgnvpnpnpd77xavfm4n52xqfsjfltnersjv2fxoqd.onion,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'l6tafmqurswrpajwgnvpnpnpd77xavfm4n52xqfsjfltnersjv2fxoqd.onion', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://x.com/RakeshKrish12/status/2067858643366944997', 'raw': {'tags': [], 'malware_family': 'win.lockbit', 'reference_url': 'https://x.com/RakeshKrish12/status/2067858643366944997'}}]",2026-06-19T07:05:37.437761Z,2026-06-19T07:05:37.437762Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,kff3b66znolwznie6cinz2pecxrrxpeptwuzeudaed63viv4fbnketyd.onion,kff3b66znolwznie6cinz2pecxrrxpeptwuzeudaed63viv4fbnketyd.onion,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'kff3b66znolwznie6cinz2pecxrrxpeptwuzeudaed63viv4fbnketyd.onion', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://x.com/RakeshKrish12/status/2067858643366944997', 'raw': {'tags': [], 'malware_family': 'win.lockbit', 'reference_url': 'https://x.com/RakeshKrish12/status/2067858643366944997'}}]",2026-06-19T07:05:37.437822Z,2026-06-19T07:05:37.437826Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,7egbakn4anfwdtase7fnkgsdpywl4mtsxwpud4ou5lxjjhy4qthv4vid.onion,7egbakn4anfwdtase7fnkgsdpywl4mtsxwpud4ou5lxjjhy4qthv4vid.onion,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': '7egbakn4anfwdtase7fnkgsdpywl4mtsxwpud4ou5lxjjhy4qthv4vid.onion', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://x.com/RakeshKrish12/status/2067858643366944997', 'raw': {'tags': [], 'malware_family': 'win.lockbit', 'reference_url': 'https://x.com/RakeshKrish12/status/2067858643366944997'}}]",2026-06-19T07:05:37.437903Z,2026-06-19T07:05:37.437914Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,5vmjqdfmmtkvk74uj2khkndrxjmgzbspzugk5a5rzd3upntc7wi5reyd.onion,5vmjqdfmmtkvk74uj2khkndrxjmgzbspzugk5a5rzd3upntc7wi5reyd.onion,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': '5vmjqdfmmtkvk74uj2khkndrxjmgzbspzugk5a5rzd3upntc7wi5reyd.onion', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://x.com/RakeshKrish12/status/2067858643366944997', 'raw': {'tags': [], 'malware_family': 'win.lockbit', 'reference_url': 'https://x.com/RakeshKrish12/status/2067858643366944997'}}]",2026-06-19T07:05:37.437972Z,2026-06-19T07:05:37.437974Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,lntvtlvl6gn35aa4coklqubskx5r3d6j42onywz7llzf3anetqtoepyd.onion,lntvtlvl6gn35aa4coklqubskx5r3d6j42onywz7llzf3anetqtoepyd.onion,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'lntvtlvl6gn35aa4coklqubskx5r3d6j42onywz7llzf3anetqtoepyd.onion', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://x.com/RakeshKrish12/status/2067858643366944997', 'raw': {'tags': [], 'malware_family': 'win.lockbit', 'reference_url': 'https://x.com/RakeshKrish12/status/2067858643366944997'}}]",2026-06-19T07:05:37.438081Z,2026-06-19T07:05:37.438084Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,a2ahyvmwbfcw7vvdnaddwbvezlpcjvfszdnuer3l6aqnwdzermm7csyd.onion,a2ahyvmwbfcw7vvdnaddwbvezlpcjvfszdnuer3l6aqnwdzermm7csyd.onion,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'a2ahyvmwbfcw7vvdnaddwbvezlpcjvfszdnuer3l6aqnwdzermm7csyd.onion', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://x.com/RakeshKrish12/status/2067858643366944997', 'raw': {'tags': [], 'malware_family': 'win.lockbit', 'reference_url': 'https://x.com/RakeshKrish12/status/2067858643366944997'}}]",2026-06-19T07:05:37.438142Z,2026-06-19T07:05:37.438144Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,xxs3dmkoflcfrkon7a2guje2ojsyv63z7eyxpctjota7xil646v4byyd.onion,xxs3dmkoflcfrkon7a2guje2ojsyv63z7eyxpctjota7xil646v4byyd.onion,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'xxs3dmkoflcfrkon7a2guje2ojsyv63z7eyxpctjota7xil646v4byyd.onion', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://x.com/RakeshKrish12/status/2067858643366944997', 'raw': {'tags': [], 'malware_family': 'win.lockbit', 'reference_url': 'https://x.com/RakeshKrish12/status/2067858643366944997'}}]",2026-06-19T07:05:37.438185Z,2026-06-19T07:05:37.438188Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,smqqrbvjf7kfcikigbq5hxzq5y6n2as7oy4bmb6dsrb4keyn3korxcid.onion,smqqrbvjf7kfcikigbq5hxzq5y6n2as7oy4bmb6dsrb4keyn3korxcid.onion,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'smqqrbvjf7kfcikigbq5hxzq5y6n2as7oy4bmb6dsrb4keyn3korxcid.onion', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://x.com/RakeshKrish12/status/2067858643366944997', 'raw': {'tags': [], 'malware_family': 'win.lockbit', 'reference_url': 'https://x.com/RakeshKrish12/status/2067858643366944997'}}]",2026-06-19T07:05:37.438216Z,2026-06-19T07:05:37.438217Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,imodobeness.at,imodobeness.at,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'imodobeness.at', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'elf.ngioweb', 'reference_url': ''}}]",2026-06-19T07:05:37.439225Z,2026-06-19T07:05:37.439227Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,iruledolical.org,iruledolical.org,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'iruledolical.org', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'elf.ngioweb', 'reference_url': ''}}]",2026-06-19T07:05:37.439250Z,2026-06-19T07:05:37.439251Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,unibokosion.cc,unibokosion.cc,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'unibokosion.cc', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'elf.ngioweb', 'reference_url': ''}}]",2026-06-19T07:05:37.439264Z,2026-06-19T07:05:37.439265Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,backoffice.ptbaconsulting.com,ptbaconsulting.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'backoffice.ptbaconsulting.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': '', 'raw': {'tags': [], 'malware_family': 'js.fakeupdates', 'reference_url': ''}}]",2026-06-19T07:05:37.439278Z,2026-06-19T07:05:37.439279Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,aulvud5j.dancebetyek.app,dancebetyek.app,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'aulvud5j.dancebetyek.app', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': None, 'raw': {'tags': [], 'malware_family': 'js.clearfake', 'reference_url': None}}]",2026-06-19T07:05:37.439329Z,2026-06-19T07:05:37.439330Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,x69rs3qk.rasmfani.xyz,rasmfani.xyz,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'x69rs3qk.rasmfani.xyz', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': None, 'raw': {'tags': [], 'malware_family': 'js.clearfake', 'reference_url': None}}]",2026-06-19T07:05:37.439344Z,2026-06-19T07:05:37.439345Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,rasmfani.xyz,rasmfani.xyz,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'rasmfani.xyz', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': None, 'raw': {'tags': [], 'malware_family': 'js.clearfake', 'reference_url': None}}]",2026-06-19T07:05:37.439357Z,2026-06-19T07:05:37.439358Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,w5kaz0nm.ahkam.xyz,ahkam.xyz,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'w5kaz0nm.ahkam.xyz', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': None, 'raw': {'tags': [], 'malware_family': 'js.clearfake', 'reference_url': None}}]",2026-06-19T07:05:37.439370Z,2026-06-19T07:05:37.439371Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,updateyourprogram.com,updateyourprogram.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'updateyourprogram.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 100.0, 'first_seen': None, 'last_seen': None, 'reference_url': None, 'raw': {'tags': [], 'malware_family': 'unknown', 'reference_url': None}}]",2026-06-19T07:05:37.439403Z,2026-06-19T07:05:37.439403Z,block_domain,100.0,False,['threatfox']
